Date,Symbol,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2024-07-18,RELIANCE.NS,1570.6691650942505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588.5086425064346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.5555935406855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.30810546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12298374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,RELIANCE.NS,1580.635396865678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.5969272016237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.547743652262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549.8897705078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13140390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,RELIANCE.NS,1532.0502350219995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.2993893942587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.203710207304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.5989990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19674376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,RELIANCE.NS,1495.9228522857354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.656785362589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.0513876709067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.8671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18052044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,RELIANCE.NS,1479.9769884762422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.3941172423486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.4061023020706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.6407470703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11913362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,RELIANCE.NS,1475.9904652814091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.399566075759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.0786930693387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.3519287109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12519876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,RELIANCE.NS,1487.3520101091112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.3093002642313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.3088955316166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.9207763671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9859940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,RELIANCE.NS,1506.8357949187157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.3332458553632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.661459848989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.958251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7538550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,RELIANCE.NS,1511.8936309498918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.8416308848414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.8923689417118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.03173828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8228208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,RELIANCE.NS,1498.9126572012258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.3407911439474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.072321776707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.3328857421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10057346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,RELIANCE.NS,1506.88567410313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.8653791590948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.2117679442729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.174560546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10764222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,RELIANCE.NS,1499.9092706922956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.219592524845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.2239553567551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.25341796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10268248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,RELIANCE.NS,1474.9938455626734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.8806780007048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.401979157231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.4293212890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17046704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,RELIANCE.NS,1450.2280198935075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.5023973081068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.415884855267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10236186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,RELIANCE.NS,1464.0310437317278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.5192048297954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.5564128072976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.8701171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8174568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,RELIANCE.NS,1452.5950003162839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.0446920757677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.0342612156307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.223388671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12387192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,RELIANCE.NS,1455.0615534748763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.505742264147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.075083465356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.313232421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6249776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12,RELIANCE.NS,1465.027737383665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.0175899089377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.8191729054677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.6844482421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8184584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13,RELIANCE.NS,1455.809041038811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.1024507415398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.0683428612606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.67431640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6265064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,RELIANCE.NS,1458.5995961882188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.020965431434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.782816450946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.9052734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6267466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,RELIANCE.NS,1463.682326968092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.392582683191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.1182057182932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9416902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,RELIANCE.NS,1482.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13797742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,RELIANCE.NS,1497.2249755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.925048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.0250244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.949951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8411808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,RELIANCE.NS,1493.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.675048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7769996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,RELIANCE.NS,1503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.6500244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10445782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,RELIANCE.NS,1503.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.324951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.425048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.9749755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9249654.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,RELIANCE.NS,1506.9749755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.5999755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8816114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,RELIANCE.NS,1510.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.4749755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.449951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.449951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6251156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,RELIANCE.NS,1505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.4749755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9610286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,RELIANCE.NS,1503.0999755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.925048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38335358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,RELIANCE.NS,1534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.7249755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.324951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41620730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,RELIANCE.NS,1510.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11240852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,RELIANCE.NS,1521.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10923800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
